idSucursal;idTipoPaquete;Servicio Cable;Fibra optica;Servicio Internet;Servicio Telefonía;PP Paquete;PN Paquete;Tarifa Promocional;SIMETRÍA;internet_promo;internet_promo_temp;tar_promocional_temp;QUERY
289;3;0;;60;1;$500;$600;0;1;;;;(NULL, '289', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
289;3;0;;100;1;$600;$700;0;1;;;;(NULL, '289', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
289;3;0;;250;1;$700;$800;0;1;;;;(NULL, '289', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
289;3;0;;500;1;$800;$900;0;1;;;;(NULL, '289', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
289;2;1;;60;1;$650;$750;;1;;;;(NULL, '289', '2', '1', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
289;2;1;;100;1;$750;$850;;1;;;;(NULL, '289', '2', '1', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
289;2;1;;250;1;$850;$950;;1;;;;(NULL, '289', '2', '1', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
289;2;1;;500;1;$950;$1.050;;1;;;;(NULL, '289', '2', '1', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
289;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '289', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
290;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '290', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
290;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '290', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
291;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '291', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
291;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '291', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
292;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '292', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
292;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '292', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
293;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '293', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
293;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '293', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
294;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '294', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
294;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '294', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
295;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '295', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
295;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '295', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
296;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '296', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
296;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '296', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
297;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '297', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
297;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '297', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
298;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '298', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
298;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '298', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
299;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '299', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
299;2;2;;60;1;$550;$600;400;0;120;6;6;(NULL, '299', '2', '2', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
300;2;1;;60;1;$600;$650;450;0;120;6;6;(NULL, '300', '2', '1', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
300;2;1;;100;1;$650;$700;550;0;200;6;6;(NULL, '300', '2', '1', '', '100', '1', '650', '700', '0', '200', '6', '550', '1', current_timestamp()),
300;2;1;;250;1;$750;$800;650;0;500;6;6;(NULL, '300', '2', '1', '', '250', '1', '750', '800', '0', '500', '6', '650', '1', current_timestamp()),
300;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '300', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
300;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '300', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
300;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '300', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
301;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '301', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
301;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '301', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
302;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '302', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
302;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '302', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
303;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '303', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
303;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '303', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
304;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '304', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
304;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '304', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
305;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '305', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
305;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '305', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
305;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '305', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
305;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '305', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
305;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '305', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
305;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '305', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
305;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '305', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
305;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '305', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
305;3;0;;60;1;$500;$600;0;1;;;;(NULL, '305', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
305;3;0;;100;1;$600;$700;0;1;;;;(NULL, '305', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
305;3;0;;250;1;$700;$800;0;1;;;;(NULL, '305', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
305;3;0;;500;1;$800;$900;0;1;;;;(NULL, '305', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
305;2;2;;60;1;$650;$750;;1;;;;(NULL, '305', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
305;2;2;;100;1;$750;$850;;1;;;;(NULL, '305', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
305;2;2;;250;1;$850;$950;;1;;;;(NULL, '305', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
305;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '305', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
305;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '305', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
306;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '306', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
306;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '306', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
307;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '307', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
307;2;2;;60;1;$550;$600;400;0;120;6;6;(NULL, '307', '2', '2', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
308;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '308', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
308;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '308', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
309;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '309', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
309;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '309', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
310;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '310', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
310;2;2;;100;1;$650;$700;550;0;200;6;6;(NULL, '310', '2', '2', '', '100', '1', '650', '700', '0', '200', '6', '550', '1', current_timestamp()),
310;2;2;;250;1;$750;$800;650;0;500;6;6;(NULL, '310', '2', '2', '', '250', '1', '750', '800', '0', '500', '6', '650', '1', current_timestamp()),
310;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '310', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
310;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '310', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
310;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '310', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
311;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '311', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
311;2;2;;60;1;$550;$600;400;0;120;6;6;(NULL, '311', '2', '2', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
312;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '312', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
312;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '312', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
313;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '313', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
313;2;2;;60;1;$550;$600;400;0;120;6;6;(NULL, '313', '2', '2', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
314;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '314', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
314;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '314', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
315;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '315', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
315;2;2;;60;1;$550;$600;400;0;120;6;6;(NULL, '315', '2', '2', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
316;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '316', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
316;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '316', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
317;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '317', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
317;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '317', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
318;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '318', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
318;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '318', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
319;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '319', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
319;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '319', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
320;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '320', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
320;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '320', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
321;2;1;;60;1;$600;$650;450;0;120;6;6;(NULL, '321', '2', '1', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
321;2;1;;100;1;$700;$750;550;0;200;6;6;(NULL, '321', '2', '1', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
321;2;1;;250;1;$800;$850;650;0;500;6;6;(NULL, '321', '2', '1', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
321;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '321', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
321;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '321', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
321;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '321', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
322;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '322', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
322;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '322', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
322;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '322', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
322;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '322', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
322;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '322', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
322;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '322', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
322;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '322', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
322;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '322', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
322;3;0;;60;1;$500;$600;0;1;;;;(NULL, '322', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
322;3;0;;100;1;$600;$700;0;1;;;;(NULL, '322', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
322;3;0;;250;1;$700;$800;0;1;;;;(NULL, '322', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
322;3;0;;500;1;$800;$900;0;1;;;;(NULL, '322', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
322;2;2;;60;1;$650;$750;;1;;;;(NULL, '322', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
322;2;2;;100;1;$750;$850;;1;;;;(NULL, '322', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
322;2;2;;250;1;$850;$950;;1;;;;(NULL, '322', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
322;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '322', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
322;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '322', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
324;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '324', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
324;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '324', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
324;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '324', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
324;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '324', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
324;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '324', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
324;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '324', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
324;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '324', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
324;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '324', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
324;3;0;;60;1;$500;$600;0;1;;;;(NULL, '324', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
324;3;0;;100;1;$600;$700;0;1;;;;(NULL, '324', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
324;3;0;;250;1;$700;$800;0;1;;;;(NULL, '324', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
324;3;0;;500;1;$800;$900;0;1;;;;(NULL, '324', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
324;2;2;;60;1;$650;$750;;1;;;;(NULL, '324', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
324;2;2;;100;1;$750;$850;;1;;;;(NULL, '324', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
324;2;2;;250;1;$850;$950;;1;;;;(NULL, '324', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
324;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '324', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
324;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '324', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
325;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '325', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
325;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '325', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
325;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '325', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
325;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '325', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
325;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '325', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
325;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '325', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
325;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '325', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
325;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '325', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
325;3;0;;60;1;$500;$600;0;1;;;;(NULL, '325', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
325;3;0;;100;1;$600;$700;0;1;;;;(NULL, '325', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
